118;143;ПУМБ;UAH ПУМБ;980;3;1111111111111111111111111100111111111111111111111111111000110111111011111111111110001110000001100000001100000000001010100100111111111111101111111111111011111111110111011111111110011100000100000000000000010000000
119;183;Любой банк INR;INR Банк;356;3;1100101101100001011111100100111000011000010111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
120;75;Advanced Cash EUR;EUR AdvCash;978;1;1111111111111111111111111110111111111111111111110111110000010111111111111111111111111111100001101100001100100001000011111111111111111111111111111111111111111111110111011111111110111110011111001001111111111111000
121;74;Advanced Cash RUB;RUB AdvCash;643;1;1111111111111111111111111110111111111111111111111111110000010111111111111111111111111110000001111100001100100011001011111111111111111111111111111111111111111111110111011111111110111100000111001001111111111110000
122;81;Payeer EUR;EUR Payeer;978;1;1111111111111111111111111110111111111111111111110111110000010111111111111111111111101111111001101000001000100001000011111101111111111111111111111111111111111111110111011111111110111100010111001001111111111100000
123;83;Skrill EUR;EUR Skrill;978;1;1100111100011010000000000000111000010000000000000001001000100110011011101110001000000000000000000000000000000000000010100100111111111111101111111101111011110100000000000000000000000000000000000000000000010100000
124;34;Verge (XVG);XVG;107;0;1101111111011111011011111110111111111111111111110100000000000110011010001110001110000000000000000000000010000000000010111100111111111111101000000010000001001000000000000001010100000000011100000001110110010101001
125;95;NixMoney EUR;EUR NixMoney;978;1;0000100000000011000000000000000000000000000000000000000000010110011100000110001110000000000001000000000000000000000010000100000100010100001101110001101000000100000000000000000010000000000000000000000000010000000
126;112;Binance RUB;RUB Binance;643;2;1100111111110111111101000000111000010010001111110110000000000110000000001111111110000000000000000000000000000000000010100100100000101000100000000000000001000000000000010000100000000000000000000000000000000000000
127;68;QIWI KZT;KZT QIWI;398;1;0000100000000000000000000000000000000000000000000000000000000110001000000110001110000000000001001000000000000000000010000000000000000000000000000001111000000100000000000000000010000000000000000000000000000000000
128;64;Perfect Money BTC;BTC PM;967;1;1111111111011011111111101100111110111111001111110111000000000111111111111111111110001110000000000000001100000000000010100100111110101111101111111111111011111111110111011101111110111100000100000000000000011100000
129;107;Exmo USD;USD Exmo;840;2;1100111111011011000000000000011000010000000000000001000000010110111010101111001111001100000001000000000000000000000010100100110110101010001110110000000011010000010000000000100000000000000000000000000000010000000
130;108;Exmo RUB;RUB Exmo;643;2;1100111111011011000000000000011000010000000000000001000000000110011010101110001110000000000000000000000000000000000010100100110110101010001000000000000011010000000000000000100000000000000000000000000000000000000
131;109;Exmo EUR;EUR Exmo;978;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000
132;132;РНКБ;RUB РНКБ;643;3;1101111111111111111111111110111111111111111111111111100000000110111010001111101110000110000001100000000000000000000000000000000000000000001111111100000000010000000000000000001000000000000000000000000000010000000
133;32;Waves (WAVES);WAVES;106;0;1111111111111111111111111110111111111111111111111111000000000111111010111111111110001110000000000000011010000000001010111110111111111111101111111111111111111111110011011111111110011100011100000001110110011111001
134;38;Komodo (KMD);KMD;111;0;1111111111111111011011111110111111111111111111111100000000000110011010001110001110000000000000000000000010000000000010111100111111111111101000010010000001011000000000000001011100000000011100000001111110011101001
135;41;Ontology (ONT);ONT;1003;0;1111111111111111111011111110111111111111111111111100000000000110011010001110001110000000000000000000000011000000000010111100111111111111101000010010000001011000000000000001010100000000011100000001111110011101001
136;89;Neteller EUR;EUR Neteller;978;1;1100111100011010000000000000111000010000000000000000000000000110011000001010001001000000000000000000000000000000000010100100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000
137;3;Bitcoin SV (BSV);BSV;995;0;1101111111011111111111101101111110111111001111110111000000000111111111111111111110001110000000000000001010000000000010100100111111101111101111110111111011111111110111011101111110101000000100000000000000011100000
138;11;Polygon (MATIC);MATIC;1014;0;1101111111111111111111111100111110111111111111111111110000000110111010111111111110000110000000000000001011000001000011100101111110101110101111110101111011111100110010011111101010000000000100000000000000011110000
